project_id,category,contractor,starting_date,plan_end_date,actual_end_date,budget,actual_cost,delay_days,cost_overrun_saving,cost_overrun_saving_percentage
P2746,Industrial,Gamuda,2023-03-03,2024-02-22,2024-02-22,104530635,117541741,0,13011106,0.124471701525586
P2747,Unknown,IJM,2023-04-02,2025-01-25,2025-01-25,133982604,124438370,0,-9544234,-0.0712348746408899
P2748,Residential,WCT,2023-04-13,2024-11-17,2024-11-17,23393648,26602207,0,3208559,0.13715513715518
P2749,Unknown,UEM,2023-09-11,2024-05-27,2024-05-27,31926828,31813724,0,-113104,-0.00354260059909491
P2750,Infrastructure,Gamuda,2023-06-14,2024-08-21,2024-08-21,140137570,140137570,0,0,0
P2751,Infrastructure,UEM,2023-05-08,2023-08-25,2023-08-25,86333897,86333897,0,0,0
P2752,Commercial,Gamuda,2024-02-24,2025-08-09,2026-01-03,137239143,174833757,147,37594614,0.273935068218839
P2753,Infrastructure,IJM,2024-04-29,2026-03-16,2026-03-16,19433285,19433285,0,0,0
P2754,Residential,IJM,2022-12-21,2023-10-22,2023-10-22,129503818,129503818,0,0,0
P2755,Residential,WCT,2022-12-08,2023-11-21,2024-03-28,66395533,86584437,128,20188904,0.304070215085102
P2756,Industrial,WCT,2023-12-12,2025-09-11,2025-09-11,51425584,52857727,0,1432143,0.0278488427083298
P2757,Industrial,UEM,2022-04-17,2023-03-01,2023-03-01,135942277,141071075,0,5128798,0.0377277629386773
P2758,Unknown,SP Setia,2023-09-27,2024-11-11,2024-11-11,43807000,54248764,0,10441764,0.238358344556806
P2759,Residential,Sunway,2023-05-13,2025-04-14,2025-07-10,108317863,108317863,87,0,0
P2760,Industrial,Gamuda,2024-03-17,2025-12-10,2025-12-10,56919906,56919906,0,0,0
P2761,Infrastructure,Unknown,2022-11-04,2023-02-20,2023-02-20,72544447,80344140,0,7799693,0.107516058396585
P2762,Residential,UEM,2023-11-17,2025-10-11,2025-10-11,83073431,84922214,0,1848783,0.0222548049086837
P2763,Residential,Gamuda,2023-05-27,2024-06-10,2024-09-23,14221824,14221824,105,0,0
P2764,Residential,Unknown,2022-03-21,2023-10-03,2023-10-03,12231465,12231465,0,0,0
P2765,Unknown,SP Setia,2023-04-17,2025-02-21,2025-02-21,13977438,14695412,0,717974,0.0513666381492803
P2766,Industrial,Unknown,2022-11-18,2023-05-27,2023-05-27,35444443,35444443,0,0,0
P2767,Unknown,Unknown,2023-11-25,2024-11-04,2024-11-04,120007488,120007488,0,0,0
P2768,Commercial,UEM,2022-02-16,2023-09-29,2023-10-23,39383126,43334276,24,3951150,0.100325961936084
P2769,Infrastructure,Sunway,2024-03-31,2025-06-17,2025-06-17,6725713,6725713,0,0,0
P2770,Industrial,Unknown,2023-05-20,2024-06-30,2024-06-30,121021365,137399214,0,16377849,0.135330228674912
P2771,Residential,Unknown,2023-03-29,2023-08-30,2023-08-30,10998641,10998641,0,0,0
P2772,Infrastructure,Sunway,2023-11-21,2024-10-09,2025-01-20,102913825,108681243,103,5767418,0.056041236442237
P2773,Industrial,IJM,2023-11-17,2025-04-15,2025-06-24,97454804,97454804,70,0,0
P2774,Commercial,Unknown,2022-04-01,2022-11-06,2022-11-06,49626588,55547935,0,5921347,0.119318035727139
P2775,Infrastructure,Unknown,2022-03-26,2022-10-12,2023-03-20,64472320,64472320,159,0,0
P2776,Infrastructure,IJM,2022-09-28,2023-10-02,2023-10-02,62651921,71439121,0,8787200,0.140254278875184
P2777,Unknown,Gamuda,2022-04-23,2024-01-06,2024-01-06,96968366,100237779,0,3269413,0.0337162843395752
P2778,Unknown,UEM,2023-12-05,2025-02-13,2025-02-13,60318516,67968337,0,7649821,0.126823760054044
P2779,Infrastructure,Unknown,2023-04-01,2024-09-11,2024-09-11,31767576,38573243,0,6805667,0.21423312247683
P2780,Infrastructure,WCT,2023-11-18,2024-07-02,2024-07-02,24998658,27068037,0,2069379,0.0827796036091217
P2781,Commercial,Gamuda,2022-03-03,2022-09-08,2022-09-08,123894329,120483591,0,-3410738,-0.0275294117779999
P2782,Industrial,Unknown,2023-06-05,2025-01-08,2025-01-08,130819141,119853024,0,-10966117,-0.083826547981996
P2783,Industrial,Unknown,2023-03-22,2023-10-09,2023-10-09,129831105,150495271,0,20664166,0.159161904999576
P2784,Unknown,Unknown,2023-11-01,2025-06-07,2025-07-03,54805991,61327127,26,6521136,0.118985824013291
P2785,Commercial,Sunway,2023-07-29,2023-12-16,2023-12-16,32642955,38677750,0,6034795,0.184872815589152
P2786,Unknown,IJM,2023-02-01,2024-03-01,2024-03-01,112536768,118196231,0,5659463,0.0502899016968392
P2787,Unknown,Unknown,2023-02-15,2023-06-22,2023-06-22,10484985,12782276,0,2297291,0.219102936246451
P2788,Residential,IJM,2023-10-23,2024-02-05,2024-02-05,45360168,45360168,0,0,0
P2789,Industrial,Gamuda,2023-07-20,2023-12-27,2023-12-27,39678416,39678416,0,0,0
P2790,Commercial,SP Setia,2023-04-19,2024-04-26,2024-04-26,86943356,86943356,0,0,0
P2791,Infrastructure,WCT,2022-06-25,2023-11-08,2023-11-08,56946358,56946358,0,0,0
P2792,Unknown,WCT,2023-06-11,2023-09-19,2023-09-19,67251528,83915053,0,16663525,0.247779128527756
P2793,Industrial,WCT,2022-07-16,2023-01-06,2023-01-17,102197193,124855505,11,22658312,0.221711686347393
P2794,Commercial,IJM,2022-12-13,2023-11-27,2023-11-27,63430924,72762022,0,9331098,0.147106449213951
P2795,Unknown,Gamuda,2022-11-08,2023-03-26,2023-03-26,77706780,77706780,0,0,0
P2796,Commercial,Gamuda,2022-08-14,2023-10-25,2024-04-06,31834488,39457501,164,7623013,0.239457691293794
P2797,Industrial,Gamuda,2022-12-20,2024-05-13,2024-09-28,20296507,24643331,138,4346824,0.214166112425158
P2798,Commercial,UEM,2022-12-04,2023-06-07,2023-06-07,67239188,75369674,0,8130486,0.120918860590642
P2799,Industrial,Unknown,2023-04-04,2024-07-31,2024-07-31,38063320,38063320,0,0,0
P2801,Infrastructure,Unknown,2023-10-17,2025-05-12,2025-05-12,65610548,65610548,0,0,0
P2802,Industrial,UEM,2022-09-28,2023-12-10,2023-12-10,86119764,104542225,0,18422461,0.21391676131393
P2803,Industrial,Gamuda,2024-05-13,2024-12-08,2024-12-08,97459493,116927612,0,19468119,0.199756005297503
P2804,Residential,Gamuda,2023-04-11,2025-03-09,2025-03-09,85234258,89048047,0,3813789,0.0447447902931237
P2805,Industrial,SP Setia,2023-05-11,2025-03-20,2025-07-29,87322019,87322019,131,0,0
P2806,Infrastructure,SP Setia,2023-04-18,2023-12-17,2023-12-17,127384229,131917885,0,4533656,0.0355904026392467
P2808,Residential,UEM,2024-01-30,2025-06-29,2025-07-11,125152088,125152088,12,0,0
P2809,Industrial,Unknown,2023-06-16,2024-01-27,2024-01-27,155278140,155278140,0,0,0
P2810,Industrial,UEM,2023-09-03,2024-12-19,2024-12-19,60061643,72829429,0,12767786,0.212578034203959
P2811,Commercial,SP Setia,2023-05-24,2024-12-13,2024-12-13,145913215,145913215,0,0,0
P2812,Unknown,Sunway,2022-05-07,2022-12-16,2022-12-16,133026452,133026452,0,0,0
P2813,Commercial,UEM,2022-10-22,2023-08-14,2023-08-14,56698618,66434367,0,9735749,0.171710516824237
P2814,Commercial,Gamuda,2022-09-16,2023-09-27,2023-09-27,112679008,136494724,0,23815716,0.211358942741136
P2815,Commercial,WCT,2023-02-13,2025-01-29,2025-01-29,56198477,61154621,0,4956144,0.0881900055761298
P2816,Infrastructure,WCT,2022-04-03,2022-11-18,2022-11-18,83543582,83543582,0,0,0
P2817,Residential,Gamuda,2023-06-28,2025-04-17,2025-04-17,147729294,181925470,0,34196176,0.231478639571648
P2818,Commercial,Unknown,2022-09-20,2023-06-07,2023-06-07,88488312,96035705,0,7547393,0.0852925412341463
P2819,Unknown,Unknown,2023-02-25,2024-03-30,2024-03-30,100802715,100802715,0,0,0
P2820,Residential,IJM,2022-01-29,2022-10-30,2022-10-30,39401690,39401690,0,0,0
P2821,Unknown,Unknown,2023-09-29,2024-11-25,2025-04-27,116321711,177166992,153,60845281,0.523077596408464
P2822,Infrastructure,Sunway,2023-08-03,2025-04-21,2025-04-21,144423922,144423922,0,0,0
P2823,Infrastructure,WCT,2024-04-04,2025-05-16,2025-05-16,136054644,136054644,0,0,0
P2824,Industrial,Gamuda,2022-04-28,2023-10-07,2023-10-07,57263876,62398481,0,5134605,0.0896656908100318
P2825,Commercial,Gamuda,2022-01-20,2023-03-17,2023-03-17,52995572,52995572,0,0,0
P2826,Infrastructure,IJM,2022-05-31,2023-02-08,2023-02-08,27083933,29011887,0,1927954,0.0711844177136312
P2827,Industrial,Unknown,2023-02-12,2024-02-19,2024-07-13,41906943,56100588,145,14193645,0.338694354298284
P2829,Unknown,UEM,2022-06-24,2022-11-13,2023-01-20,19871905,25739833,68,5867928,0.29528764353493
P2830,Industrial,Gamuda,2022-07-26,2022-11-06,2022-11-06,141281623,134163226,0,-7118397,-0.0503844509204145
P2831,Industrial,Unknown,2023-03-13,2023-07-31,2023-07-31,95079686,105352718,0,10273032,0.108046549501646
P2833,Residential,Sunway,2023-01-09,2023-05-24,2023-05-24,121040747,150505187,0,29464440,0.243425794455812
P2834,Commercial,UEM,2022-12-25,2023-06-08,2023-06-08,17407133,19092541,0,1685408,0.0968228369370189
P2835,Unknown,SP Setia,2022-08-21,2023-04-20,2023-09-21,8055189,8055189,154,0,0
P2836,Residential,IJM,2023-06-02,2024-02-12,2024-02-12,97253482,119453340,0,22199858,0.228268001756482
P2837,Infrastructure,Unknown,2023-03-16,2024-01-16,2024-06-28,29038251,29038251,164,0,0
P2838,Commercial,Unknown,2022-11-06,2023-05-28,2023-05-28,90701920,90701920,0,0,0
P2839,Infrastructure,Unknown,2022-05-14,2023-08-01,2023-08-01,143816421,141401327,0,-2415094,-0.0167928946027658
P2840,Commercial,WCT,2024-01-16,2025-07-19,2025-09-27,128772362,165790133,70,37017771,0.287466739174979
P2841,Industrial,IJM,2022-07-22,2023-10-05,2023-10-05,129135247,123669832,0,-5465415,-0.0423231853964704
P2842,Commercial,WCT,2022-12-12,2024-04-30,2024-04-30,144191132,162453848,0,18262716,0.126656305049329
P2843,Residential,Gamuda,2023-07-01,2023-10-18,2023-10-18,38651352,42648436,0,3997084,0.103413821074099
P2844,Industrial,Sunway,2023-08-05,2024-08-22,2024-08-22,23211636,23211636,0,0,0
P2845,Commercial,Unknown,2022-10-22,2023-07-10,2023-10-31,42157113,43911555,113,1754442,0.0416167492304324
P2846,Residential,SP Setia,2024-03-11,2026-02-12,2026-02-12,27690467,27690467,0,0,0
P2847,Infrastructure,IJM,2022-06-01,2023-12-20,2023-12-20,34247636,34247636,0,0,0
P2848,Commercial,UEM,2022-09-22,2024-05-07,2024-08-09,8422078,10761743,94,2339665,0.27780139295789
P2849,Infrastructure,Unknown,2022-08-11,2023-10-12,2023-10-12,78255332,78815733,0,560401,0.00716118615406296
P2850,Commercial,Sunway,2023-12-02,2025-04-30,2025-09-10,27124442,32548941,133,5424499,0.199985643944307
P2851,Commercial,Gamuda,2023-03-18,2023-11-30,2024-02-25,68425288,68425288,87,0,0
P2852,Infrastructure,Sunway,2023-08-12,2023-12-18,2023-12-18,121051078,128150592,0,7099514,0.0586489118254692
P2853,Commercial,UEM,2023-04-08,2024-12-03,2024-12-03,92210934,104247278,0,12036344,0.130530550747919
P2855,Unknown,Gamuda,2024-04-10,2025-04-09,2025-04-09,56633297,56633297,0,0,0
P2856,Unknown,UEM,2022-10-11,2023-12-02,2023-12-02,61829985,61829985,0,0,0
P2857,Commercial,WCT,2022-12-09,2024-06-18,2024-06-18,138950623,138950623,0,0,0
P2858,Commercial,Sunway,2022-12-15,2023-11-24,2023-11-24,18548911,18187225,0,-361686,-0.0194990422887899
P2859,Residential,UEM,2022-10-28,2024-05-27,2024-05-27,149615217,172072877,0,22457660,0.150102779986611
P2860,Residential,Gamuda,2022-08-24,2023-11-12,2023-11-12,24494564,23121147,0,-1373417,-0.0560702774705441
P2861,Residential,WCT,2023-05-15,2023-11-12,2023-11-12,92044541,98904593,0,6860052,0.074529699702669
P2862,Infrastructure,SP Setia,2022-06-05,2023-02-05,2023-02-05,96506684,89261179,0,-7245505,-0.0750777531637083
P2863,Unknown,IJM,2024-05-26,2024-11-21,2024-11-21,67430092,79866325,0,12436233,0.184431499811686
P2864,Unknown,WCT,2024-05-14,2025-04-24,2025-04-24,98763570,98763570,0,0,0
P2865,Industrial,IJM,2024-02-20,2024-07-29,2025-01-12,34548082,41631400,167,7083318,0.205027821804985
P2866,Commercial,Gamuda,2023-02-06,2024-07-22,2024-07-22,135493193,135493193,0,0,0
P2867,Industrial,UEM,2024-05-10,2025-10-22,2025-12-01,41004676,41004676,40,0,0
P2868,Commercial,Gamuda,2022-11-20,2023-07-02,2023-07-02,127997511,118475154,0,-9522357,-0.0743948606938146
P2869,Industrial,IJM,2022-11-18,2024-10-29,2025-03-31,191553068,191553068,153,0,0
P2870,Residential,Gamuda,2022-11-10,2023-08-21,2023-10-25,11436728,11436728,65,0,0
P2871,Unknown,UEM,2022-03-22,2023-04-07,2023-04-07,18436579,20463929,0,2027350,0.109963459056043
P2872,Unknown,Unknown,2022-02-09,2023-02-21,2023-02-21,118810840,118810840,0,0,0
P2873,Infrastructure,Gamuda,2023-12-26,2025-09-24,2025-09-24,146584193,150047595,0,3463402,0.0236273907105386
P2874,Industrial,Sunway,2023-11-08,2025-10-03,2025-10-03,122305907,122305907,0,0,0
P2875,Infrastructure,Unknown,2023-06-21,2023-10-24,2023-11-06,46898050,45507887,13,-1390163,-0.0296422345918434
P2876,Residential,UEM,2022-06-08,2023-03-22,2023-03-22,99410064,90086385,0,-9323679,-0.0937900915142757
P2877,Residential,WCT,2022-02-20,2023-07-04,2023-12-15,144701558,194282193,164,49580635,0.342640643855403
P2878,Industrial,WCT,2022-12-21,2024-01-05,2024-01-05,72572289,72572289,0,0,0
P2879,Unknown,SP Setia,2023-08-01,2023-12-05,2024-04-04,146426615,171357554,121,24930939,0.170262346090566
P2880,Industrial,UEM,2024-02-21,2025-10-06,2025-10-06,119081464,125141229,0,6059765,0.0508875587891664
P2881,Residential,Gamuda,2022-11-07,2023-10-17,2023-10-17,18103548,20448634,0,2345086,0.129537370243667
P2882,Industrial,Unknown,2022-05-18,2023-08-08,2023-08-08,141258269,141258269,0,0,0
P2883,Unknown,Sunway,2024-03-24,2025-02-24,2025-02-24,31688299,36144608,0,4456309,0.140629479670083
P2884,Commercial,WCT,2024-05-09,2025-10-06,2025-10-06,81013218,92003000,0,10989782,0.135654184234479
P2885,Infrastructure,Gamuda,2023-11-12,2024-04-08,2024-04-08,82865707,75268684,0,-7597023,-0.091678732675267
P2887,Unknown,UEM,2022-05-19,2023-06-30,2023-06-30,110153627,106933754,0,-3219873,-0.0292307487977677
P2888,Unknown,UEM,2024-03-01,2024-07-29,2024-07-29,26331996,26582280,0,250284,0.00950493840269458
P2890,Commercial,Sunway,2023-02-28,2024-06-28,2024-06-28,141844461,141844461,0,0,0
P2891,Commercial,UEM,2022-12-11,2023-08-16,2023-08-16,113507101,108748515,0,-4758586,-0.0419232449606831
P2892,Infrastructure,IJM,2022-10-21,2023-02-27,2023-06-12,130654037,171022480,105,40368443,0.308972029697023
P2893,Unknown,Gamuda,2023-11-07,2025-02-16,2025-02-16,16671545,15601250,0,-1070295,-0.0641989089793417
P2894,Commercial,Sunway,2022-12-11,2023-05-21,2023-09-13,120791365,136685964,115,15894599,0.13158721238062
P2895,Commercial,Unknown,2023-05-15,2025-02-02,2025-02-02,88004960,88004960,0,0,0
P2896,Infrastructure,Sunway,2022-03-26,2023-05-24,2023-07-08,109933583,137387616,45,27454033,0.24973290463934
P2897,Residential,UEM,2022-01-16,2022-09-11,2022-09-11,45043931,49119368,0,4075437,0.0904769390575614
P2898,Unknown,Gamuda,2024-06-08,2025-12-22,2026-03-02,25618371,24552880,70,-1065491,-0.0415908958457975
P2899,Unknown,Unknown,2023-12-14,2024-08-16,2024-12-01,37691031,51592758,107,13901727,0.368833821499868
P2900,Residential,Sunway,2022-01-07,2023-05-04,2023-05-04,75784895,88962295,0,13177400,0.173878976806658
P2901,Infrastructure,IJM,2024-01-22,2025-03-09,2025-03-09,43390182,50080878,0,6690696,0.154198385247612
P2902,Residential,IJM,2022-02-16,2022-12-28,2022-12-28,80404510,93628356,0,13223846,0.164466470848464
P2903,Infrastructure,WCT,2022-11-16,2023-02-23,2023-02-23,67130963,75365469,0,8234506,0.122663308136962
P2904,Industrial,IJM,2023-04-07,2023-08-14,2023-08-14,134816011,134816011,0,0,0
P2905,Industrial,WCT,2022-10-31,2024-06-27,2024-06-27,62090889,60183232,0,-1907657,-0.0307236219471749
P2906,Residential,Unknown,2022-11-19,2024-06-16,2024-06-16,127869522,158794873,0,30925351,0.241850837606165
P2907,Unknown,Unknown,2024-01-14,2025-01-12,2025-01-12,62658475,76949349,0,14290874,0.228075675317665
P2908,Residential,Sunway,2022-01-04,2023-12-13,2023-12-13,33599816,34863657,0,1263841,0.0376145214604747
P2909,Industrial,SP Setia,2024-04-15,2025-09-01,2025-09-01,5576994,5576994,0,0,0
P2910,Residential,Gamuda,2022-08-28,2023-01-31,2023-01-31,17206640,21059393,0,3852753,0.223910827448008
P2911,Infrastructure,UEM,2022-03-25,2022-07-20,2022-07-20,113997247,114380613,0,383366,0.00336294086119466
P2912,Industrial,WCT,2023-02-10,2023-06-18,2023-06-18,11304661,11304661,0,0,0
P2913,Industrial,Gamuda,2024-06-16,2026-04-11,2026-04-11,144271124,155534075,0,11262951,0.0780679507286572
P2914,Residential,IJM,2023-10-28,2024-10-04,2024-10-04,14432140,14432140,0,0,0
P2915,Residential,Unknown,2023-04-01,2024-11-08,2025-01-13,89073617,96115992,66,7042375,0.079062411937308
P2916,Residential,WCT,2023-06-25,2024-01-06,2024-01-06,123742356,141835901,0,18093545,0.146219496580459
P2917,Unknown,Unknown,2023-09-23,2024-01-15,2024-01-15,76953996,71578440,0,-5375556,-0.0698541502640097
P2919,Infrastructure,UEM,2022-06-15,2023-05-05,2023-05-05,133861077,121717172,0,-12143905,-0.0907202098784847
P2920,Industrial,IJM,2022-01-02,2022-05-28,2022-05-28,53348532,55561240,0,2212708,0.0414764552471659
P2921,Industrial,Sunway,2024-01-28,2026-01-15,2026-05-27,68178442,76170419,132,7991977,0.11722146716113
P2922,Infrastructure,UEM,2022-10-07,2024-06-06,2024-06-06,68245635,68245635,0,0,0
P2923,Infrastructure,UEM,2024-05-05,2025-01-07,2025-05-19,126664350,145169797,132,18505447,0.146098306271654
P2924,Infrastructure,IJM,2024-03-21,2024-10-24,2024-10-24,109828588,100128785,0,-9699803,-0.0883176518667435
P2925,Infrastructure,Gamuda,2023-05-05,2024-03-24,2024-06-23,38633726,46231985,91,7598259,0.196674247780294
P2926,Infrastructure,Unknown,2023-02-07,2024-12-29,2024-12-29,57115343,57115343,0,0,0
P2927,Infrastructure,Unknown,2022-08-02,2024-06-28,2024-06-28,125221616,125221616,0,0,0
P2928,Industrial,Sunway,2022-01-06,2022-11-28,2022-11-28,77050922,77050922,0,0,0
P2929,Residential,Gamuda,2023-01-06,2024-02-29,2024-02-29,22012351,22012351,0,0,0
P2930,Unknown,Unknown,2022-02-19,2022-08-10,2022-08-10,27324216,28647974,0,1323758,0.0484463305369859
P2931,Residential,Sunway,2022-07-17,2024-05-12,2024-05-12,143048306,176184815,0,33136509,0.231645588309169
P2933,Commercial,Unknown,2022-07-21,2023-05-30,2023-05-30,82244472,82244472,0,0,0
P2934,Commercial,Gamuda,2024-05-26,2025-08-30,2025-11-29,23846125,24778941,91,932816,0.0391181376429084
P2935,Commercial,Gamuda,2023-02-25,2023-12-30,2023-12-30,111739398,105319688,0,-6419710,-0.0574525200144715
P2936,Unknown,UEM,2022-06-09,2023-03-20,2023-03-20,38148102,38148102,0,0,0
P2937,Commercial,UEM,2022-11-21,2024-11-04,2024-11-04,116085869,122132885,0,6047016,0.052090887996023
P2938,Industrial,Unknown,2024-03-11,2026-01-21,2026-01-21,66234414,82271672,0,16037258,0.242128782176589
P2939,Commercial,Sunway,2022-04-15,2023-01-09,2023-01-09,69531815,68906922,0,-624893,-0.00898715214035474
P2940,Industrial,Unknown,2022-11-17,2023-08-23,2024-02-06,74058513,93220223,167,19161710,0.258737439138158
P2941,Infrastructure,Gamuda,2023-06-04,2023-12-26,2023-12-26,86031611,86031611,0,0,0
P2942,Unknown,Gamuda,2023-09-12,2025-05-26,2025-05-26,139132404,166168459,0,27036055,0.19431889497144
P2943,Unknown,IJM,2024-02-29,2025-06-30,2025-08-21,147444375,172105596,52,24661221,0.167257794676806
P2944,Commercial,Unknown,2023-12-06,2024-08-07,2024-08-07,116736123,116736123,0,0,0
P2945,Commercial,SP Setia,2023-02-09,2023-06-02,2023-06-02,56073014,56293652,0,220638,0.00393483396487301
P2946,Unknown,SP Setia,2022-12-19,2024-11-11,2025-04-15,130737075,181696267,155,50959192,0.389783785509963
P2947,Industrial,WCT,2023-05-16,2025-03-28,2025-03-28,23105442,25998810,0,2893368,0.125224525027481
P2948,Commercial,Unknown,2023-11-30,2024-05-25,2024-05-25,133710580,166559746,0,32849166,0.245673648263286
P2949,Commercial,UEM,2022-06-01,2023-08-28,2023-12-16,120719485,120709539,110,-9946,-8.23893508160675E-05
P2950,Unknown,Sunway,2022-08-01,2022-11-30,2022-11-30,16532313,20412186,0,3879873,0.234684221137115
P2951,Residential,Unknown,2023-10-06,2024-09-18,2024-09-18,42397189,41469117,0,-928072,-0.0218899418072269
P2953,Residential,WCT,2023-07-12,2024-10-01,2024-10-01,5158070,5158070,0,0,0
P2954,Commercial,Unknown,2022-05-22,2024-02-28,2024-02-28,27177920,27177920,0,0,0
P2955,Residential,SP Setia,2022-12-01,2023-05-07,2023-05-07,92842238,92842238,0,0,0
P2956,Commercial,Unknown,2022-03-24,2022-07-25,2022-07-25,86490180,86490180,0,0,0
P2957,Commercial,UEM,2024-06-17,2025-03-11,2025-03-11,8453396,7639818,0,-813578,-0.0962427407872528
P2958,Commercial,WCT,2022-11-26,2023-04-04,2023-04-04,66985448,66985448,0,0,0
P2959,Unknown,IJM,2022-07-22,2024-01-30,2024-01-30,35797069,41833601,0,6036532,0.168632018448214
P2960,Unknown,Unknown,2024-06-11,2025-11-08,2025-11-08,46505025,46505025,0,0,0
P2961,Residential,Gamuda,2024-01-15,2025-02-20,2025-02-20,60389323,59724056,0,-665267,-0.0110163016730623
P2962,Infrastructure,SP Setia,2023-02-03,2023-08-13,2023-12-12,75840975,75840975,121,0,0
P2963,Commercial,Gamuda,2023-07-20,2023-11-15,2023-11-15,30642257,30642257,0,0,0
