Project_ID,Project_Name,Category,Contractor,Start_Date,Planned_End_Date,Actual_End_Date,Budget_MYR,Actual_Cost_MYR,Delay_Days
P2567,Project_2567,,,2023-11-14,2024-11-12,2024-11-12,RM84637696,,0.0
P2568,Project_2568,Commercial,Sunway,2023-10-08,2024-06-17,2024-10-11,RM62937583,RM 71848423,116.0
P2569,Project_2569,Commercial,Sunway,2022-01-31,2023-08-15,2023-08-15,RM145801084,178388950abc,0.0
P2570,Project_2570,Industrial,SP Setia,2024-03-02,2025-07-23,2025-07-23,"63,637,863",RM 71725583,
P2571,Project_2571,Infrastructure,Gamuda,2024-06-06,2026-03-06,2026-03-06,11383178,RM 13394084,0.0
P2572,Project_2572,Industrial,UEM,2023-09-03,2024-05-29,2024-05-29,112613904,130236372,0.0
P2573,Project_2573,Commercial,SP Setia,2022-10-15,2023-07-08,2023-07-08,,,0.0
P2574,Project_2574,Infrastructure,SP Setia,2022-10-04,2023-12-21,2023-12-21,"69,877,928",63589059.00,0.0
P2575,Project_2575,,IJM,2022-04-23,2023-07-19,2023-07-19,"6,306,091",,0.0
P2576,Project_2576,Commercial,,2022-11-16,2023-09-16,2023-09-16,"22,375,877",RM 23772094,0.0
P2577,Project_2577,Infrastructure,Sunway,2023-09-28,2024-11-29,2024-11-29,31996653,RM 31473514,0.0
P2578,Project_2578,Commercial,SP Setia,2023-02-15,2024-05-16,2024-07-12,,,57.0
P2579,Project_2579,Infrastructure,WCT,2022-04-24,2022-09-13,2022-09-13,RM138119876,,0.0
P2580,Project_2580,,UEM,2022-12-17,2023-06-07,2023-08-22,15999893,,76.0
P2581,Project_2581,Industrial,Gamuda,2022-11-28,2023-06-02,2023-07-02,"86,721,528",,30.0
P2582,Project_2582,Commercial,,2024-02-23,2025-07-24,2025-09-06,"55,057,032",53940336.00,44.0
P2583,Project_2583,Commercial,,2022-09-14,2024-01-11,2024-01-11,,RM 33717932,0.0
P2584,Project_2584,Industrial,Sunway,2022-09-21,2023-04-02,2023-05-26,,14512808abc,54.0
P2585,Project_2585,Residential,UEM,2022-01-15,2023-12-09,2023-12-09,"118,788,832",110395533.00,0.0
P2586,Project_2586,Residential,SP Setia,2023-09-26,2025-08-28,2025-08-28,RM121991311,RM 149971081,0.0
P2587,Project_2587,Industrial,UEM,2024-01-09,2025-12-29,2025-12-29,,,
P2588,Project_2588,Infrastructure,SP Setia,2023-11-24,2024-06-03,2024-06-03,80268501,95497412abc,0.0
P2589,Project_2589,Infrastructure,SP Setia,2024-05-20,2024-11-18,2024-11-18,,"47,212,166",0.0
P2590,Project_2590,Infrastructure,,2022-02-17,2022-10-13,2022-10-13,RM68765885,68035116.00,0.0
P2591,Project_2591,Infrastructure,WCT,2023-01-23,2024-08-12,2024-08-12,22159301,22512351abc,
P2592,Project_2592,Residential,Gamuda,2022-07-18,2023-01-11,2023-01-11,"85,303,704",RM 103134425,0.0
P2593,Project_2593,Residential,,2023-12-04,2024-08-10,2024-08-10,RM134871484,153398952,
P2594,Project_2594,Industrial,UEM,2022-05-31,2024-04-18,2024-05-27,38958979,RM 47170690,39.0
P2595,Project_2595,,,2024-05-27,2025-02-06,2025-02-06,119718769,,0.0
P2596,Project_2596,Commercial,,2022-08-23,2023-04-29,2023-04-29,,RM 86365535,0.0
P2597,Project_2597,Residential,,2023-03-22,2024-10-27,2024-10-27,,109457762.00,0.0
P2598,Project_2598,Infrastructure,Gamuda,2023-10-21,2024-11-13,2024-11-13,RM26736603,RM 25901722,
P2599,Project_2599,,Gamuda,2022-01-11,2022-10-09,2022-10-09,,115018627abc,0.0
P2600,Project_2600,Industrial,Gamuda,2022-08-07,2023-09-18,2023-09-18,,20053625.00,0.0
P2601,Project_2601,Infrastructure,IJM,2022-09-01,2023-01-17,2023-01-17,RM60221319,68633962.00,0.0
P2602,Project_2602,Industrial,Sunway,2023-07-04,2024-02-28,2024-05-09,"140,556,850","133,968,285",71.0
P2603,Project_2603,Commercial,Sunway,2022-03-15,2022-08-01,2022-08-01,RM70413526,72621266,0.0
P2604,Project_2604,Residential,,2022-01-03,2022-07-12,2022-07-12,"50,381,423",49505595,
P2605,Project_2605,Industrial,UEM,2023-06-20,2024-01-20,2024-07-11,64663437,66918121abc,173.0
P2606,Project_2606,Industrial,,2024-01-26,2025-05-19,2025-05-19,,RM 144017315,0.0
P2607,Project_2607,Residential,,2022-07-08,2022-11-22,2022-11-22,99915607,,0.0
P2608,Project_2608,Residential,Sunway,2022-01-10,2023-07-21,2023-08-29,RM69812180,73551817,39.0
P2609,Project_2609,,WCT,2022-08-10,2024-02-20,2024-02-20,104673950,98241234abc,
P2610,Project_2610,Infrastructure,SP Setia,2024-03-28,2025-05-03,2025-05-03,,109248624abc,0.0
P2611,Project_2611,Residential,,2023-02-03,2023-08-29,2023-08-29,,117537641.00,0.0
P2612,Project_2612,Industrial,UEM,2024-02-08,2024-09-29,2024-09-29,,94826723.00,0.0
P2613,Project_2613,Infrastructure,Gamuda,2022-01-26,2023-05-12,2023-08-23,,64242297abc,103.0
P2614,Project_2614,Commercial,,2022-06-19,2023-02-07,2023-02-07,,107823400.00,0.0
P2615,Project_2615,Residential,WCT,2023-03-11,2024-01-04,2024-01-04,,79491999.00,0.0
P2616,Project_2616,Commercial,,2022-06-28,2023-01-08,2023-01-08,,79221803.00,0.0
P2617,Project_2617,,,2022-09-26,2024-04-28,2024-04-28,,118903029abc,0.0
P2618,Project_2618,,UEM,2022-01-23,2022-11-30,2022-11-30,,"66,922,240",
P2619,Project_2619,Commercial,,2023-02-16,2024-01-04,2024-01-04,53620367,,0.0
P2620,Project_2620,Industrial,Sunway,2022-03-01,2023-06-26,2023-06-26,64875656,RM 59379932,
P2621,Project_2621,Residential,UEM,2023-08-16,2024-02-18,2024-02-18,,RM 136309706,
P2622,Project_2622,Industrial,SP Setia,2022-01-21,2022-07-19,2022-07-19,124816173,146089448.00,0.0
P2623,Project_2623,,,2023-11-25,2025-05-26,2025-05-26,RM144758170,172467889.00,
P2624,Project_2624,Residential,WCT,2023-10-02,2025-09-05,2025-09-05,48279826,45730055.00,0.0
P2625,Project_2625,Residential,,2023-07-14,2024-12-04,2025-03-09,100548567,102587021abc,95.0
P2626,Project_2626,Residential,Sunway,2022-03-20,2023-11-04,2023-11-04,"114,087,413",106460614.00,0.0
P2627,Project_2627,Industrial,WCT,2023-09-03,2025-03-18,2025-03-18,125428556,145584454.00,0.0
P2628,Project_2628,Industrial,Sunway,2023-09-16,2025-02-07,2025-04-13,141128069,"159,115,275",65.0
P2629,Project_2629,Commercial,Sunway,2023-12-16,2024-05-02,2024-05-02,RM8481085,8897560.00,0.0
P2630,Project_2630,Industrial,SP Setia,2022-04-28,2023-08-29,2023-08-29,118170159,"139,537,173",0.0
P2631,Project_2631,Commercial,SP Setia,2022-10-02,2024-08-14,2024-08-14,,"105,319,100",0.0
P2632,Project_2632,,IJM,2024-02-07,2025-03-05,2025-03-05,"94,364,384",96214985.00,
P2633,Project_2633,Industrial,WCT,2022-06-06,2024-01-10,2024-01-10,46373192,RM 46964673,0.0
P2634,Project_2634,Industrial,Sunway,2022-03-13,2024-02-15,2024-02-15,,RM 27394629,0.0
P2635,Project_2635,Infrastructure,WCT,2022-04-19,2023-01-20,2023-03-19,RM15018724,"16,783,970",58.0
P2636,Project_2636,,UEM,2022-04-11,2023-02-07,2023-02-07,90453482,"91,347,428",0.0
P2637,Project_2637,,,2022-01-09,2023-08-03,2024-01-13,144939814,175962989abc,163.0
P2638,Project_2638,,Sunway,2023-12-14,2025-01-20,2025-01-20,149520101,,
P2639,Project_2639,Industrial,IJM,2023-12-21,2024-07-08,2024-11-12,,74623475,127.0
P2640,Project_2640,Commercial,IJM,2022-03-10,2023-01-05,2023-01-05,,137865108,
P2641,Project_2641,Infrastructure,IJM,2023-05-06,2024-03-22,2024-03-22,"53,388,094",,0.0
P2642,Project_2642,Industrial,SP Setia,2023-12-06,2025-08-24,2025-08-24,"115,540,297",,0.0
P2643,Project_2643,Infrastructure,WCT,2022-11-12,2023-02-24,2023-02-24,"31,810,806",RM 32081241,
P2644,Project_2644,Industrial,,2022-06-09,2022-10-08,2022-10-08,RM70672929,82254681,0.0
P2645,Project_2645,Residential,WCT,2022-12-26,2023-06-27,2023-06-27,RM119298927,148283335.00,
P2646,Project_2646,Industrial,Gamuda,2022-04-16,2023-05-27,2023-05-27,"56,648,460",63277147,0.0
P2647,Project_2647,,Sunway,2022-11-24,2024-01-06,2024-01-06,85552629,,0.0
P2648,Project_2648,Commercial,Sunway,2023-01-30,2023-07-16,2023-07-16,RM12291073,RM 12431278,0.0
P2649,Project_2649,,Sunway,2022-02-06,2022-11-01,2023-01-11,,,71.0
P2650,Project_2650,Residential,IJM,2024-03-04,2024-11-20,2024-11-20,RM67740786,70064510abc,0.0
P2651,Project_2651,Infrastructure,Sunway,2023-10-03,2025-07-08,2025-07-08,"9,360,087",RM 11022132,
P2652,Project_2652,Commercial,WCT,2022-10-29,2023-01-29,2023-05-15,"52,694,181",56152792.00,106.0
P2653,Project_2653,Residential,,2023-11-22,2025-08-02,2025-08-02,RM66759524,66096868.00,
P2654,Project_2654,Infrastructure,UEM,2023-03-23,2025-03-08,2025-03-08,"141,292,826",RM 167139597,0.0
P2655,Project_2655,Commercial,SP Setia,2024-01-15,2025-11-10,2026-01-04,RM40849764,44045394.00,55.0
P2656,Project_2656,,WCT,2024-04-20,2024-08-10,2024-08-10,RM48778927,,0.0
P2657,Project_2657,Infrastructure,SP Setia,2024-06-19,2026-01-21,2026-01-21,,84856440abc,0.0
P2658,Project_2658,,UEM,2022-08-03,2023-09-27,2023-09-27,131251664,120184595.00,0.0
P2659,Project_2659,Infrastructure,WCT,2022-01-05,2022-05-13,2022-05-13,"96,327,904",105254376.00,
P2660,Project_2660,Industrial,Gamuda,2024-01-28,2026-01-12,2026-07-06,RM106278366,130976475.00,175.0
P2661,Project_2661,Residential,IJM,2023-02-23,2023-09-10,2023-09-10,,RM 112773585,0.0
P2662,Project_2662,Industrial,SP Setia,2022-01-27,2022-12-03,2022-12-03,,RM 129935606,0.0
P2663,Project_2663,Industrial,WCT,2022-01-01,2023-03-13,2023-03-13,,127532571,
P2664,Project_2664,,SP Setia,2022-09-25,2024-07-22,2024-07-22,,RM 100710662,0.0
P2665,Project_2665,Industrial,SP Setia,2022-01-20,2023-01-29,2023-01-29,"94,959,090",,0.0
P2666,Project_2666,Infrastructure,,2022-11-15,2023-03-31,2023-03-31,"52,767,464",55517795.00,0.0
P2667,Project_2667,Industrial,,2022-05-08,2023-06-09,2023-06-09,RM93701385,"112,607,655",0.0
P2668,Project_2668,,WCT,2024-02-02,2024-10-25,2024-10-25,"143,019,374",132288729.00,0.0
P2669,Project_2669,Commercial,Gamuda,2023-08-10,2024-07-15,2024-07-15,RM18897082,18302803abc,
P2670,Project_2670,Residential,UEM,2024-01-08,2024-07-02,2024-07-02,RM42930510,47323887abc,0.0
P2671,Project_2671,Industrial,SP Setia,2022-01-02,2023-01-28,2023-01-28,,,
P2672,Project_2672,Industrial,UEM,2023-06-21,2024-10-08,2024-10-08,"63,045,111",65896884,0.0
P2673,Project_2673,Commercial,IJM,2022-09-17,2023-10-23,2023-10-23,"74,300,633",87177605.00,0.0
P2674,Project_2674,Residential,,2023-07-05,2023-12-15,2023-12-15,,73605042,0.0
P2675,Project_2675,Industrial,Sunway,2022-08-14,2023-03-19,2023-03-19,"80,145,936",85062442.00,0.0
P2676,Project_2676,Industrial,WCT,2023-02-02,2024-01-08,2024-04-27,,147241115abc,110.0
P2677,Project_2677,Commercial,SP Setia,2024-03-13,2025-10-31,2025-10-31,RM78179531,RM 88149151,
P2678,Project_2678,Industrial,,2024-05-18,2025-02-26,2025-06-30,,"104,172,672",124.0
P2679,Project_2679,Industrial,SP Setia,2023-03-06,2024-12-25,2024-12-25,,11161512.00,0.0
P2680,Project_2680,Commercial,UEM,2022-03-24,2023-05-03,2023-10-12,,RM 100484370,162.0
P2681,Project_2681,Infrastructure,,2022-03-02,2024-01-23,2024-01-23,,17436620,0.0
P2682,Project_2682,Industrial,SP Setia,2023-01-01,2024-08-31,2024-08-31,RM82981771,84657326abc,0.0
P2683,Project_2683,Residential,WCT,2022-09-09,2023-11-23,2023-11-23,39932493,41946809,0.0
P2684,Project_2684,Industrial,IJM,2023-04-23,2023-08-20,2023-08-20,RM23827951,RM 23492696,0.0
P2685,Project_2685,Infrastructure,UEM,2022-03-22,2024-02-24,2024-02-24,112133185,139916026,
P2686,Project_2686,Industrial,IJM,2024-02-06,2025-08-07,2025-10-26,,142222208.00,80.0
P2687,Project_2687,Industrial,,2023-06-07,2024-10-27,2025-03-16,,5815654abc,140.0
P2688,Project_2688,Residential,IJM,2023-07-15,2024-03-11,2024-03-11,RM105089903,RM 108148128,0.0
P2689,Project_2689,Industrial,WCT,2022-10-10,2023-06-25,2023-06-25,,"6,571,527",0.0
P2690,Project_2690,Commercial,IJM,2024-05-25,2024-09-09,2024-09-09,"134,165,423",150010306.00,0.0
P2691,Project_2691,Infrastructure,,2022-09-17,2023-02-10,2023-02-10,63057611,68491723.00,0.0
P2692,Project_2692,Commercial,WCT,2022-11-11,2024-05-15,2024-05-15,RM29236683,33816063abc,0.0
P2693,Project_2693,Residential,Sunway,2023-04-12,2024-05-12,2024-05-12,5714778,RM 6354819,0.0
P2694,Project_2694,Industrial,WCT,2024-01-10,2024-11-26,2025-04-14,,97957835abc,139.0
P2695,Project_2695,,UEM,2024-06-06,2026-01-25,2026-01-25,30638817,RM 37970106,0.0
P2696,Project_2696,,IJM,2022-01-09,2022-08-31,2022-08-31,RM105364809,128044130.00,
P2697,Project_2697,,SP Setia,2022-12-24,2023-10-25,2023-10-25,,143241955,
P2698,Project_2698,,,2022-12-18,2023-05-16,2023-05-16,"86,493,933",98351890,
P2699,Project_2699,,UEM,2022-12-05,2024-03-08,2024-03-08,"106,143,740","123,685,525",0.0
P2700,Project_2700,Residential,UEM,2024-05-24,2024-11-29,2024-11-29,88496575,109214319,0.0
P2701,Project_2701,Commercial,IJM,2023-06-30,2023-12-03,2024-02-17,RM55755399,"66,964,523",76.0
P2702,Project_2702,Commercial,IJM,2023-12-07,2025-11-18,2025-11-18,129368906,127396928,
P2703,Project_2703,Residential,UEM,2023-06-12,2024-07-27,2024-09-14,,RM 73234285,49.0
P2704,Project_2704,Commercial,Gamuda,2022-09-13,2023-03-07,2023-03-07,RM102292609,93995741,0.0
P2705,Project_2705,Residential,,2022-07-14,2022-12-11,2022-12-11,7754883,,0.0
P2706,Project_2706,Commercial,WCT,2023-01-05,2024-12-23,2024-12-23,,,0.0
P2707,Project_2707,Infrastructure,Sunway,2022-11-30,2024-01-04,2024-01-04,RM54328253,50764220.00,
P2708,Project_2708,Industrial,IJM,2022-02-26,2023-07-27,2023-07-27,,,0.0
P2709,Project_2709,Industrial,Sunway,2022-01-18,2022-06-17,2022-06-17,47959684,,0.0
P2710,Project_2710,Commercial,,2023-03-04,2024-10-29,2024-10-29,,,0.0
P2711,Project_2711,Residential,Gamuda,2024-05-05,2026-03-08,2026-03-08,13181104,14776011.00,0.0
P2712,Project_2712,Residential,UEM,2022-12-20,2024-10-22,2024-10-22,,115911257abc,0.0
P2713,Project_2713,Commercial,WCT,2022-06-11,2023-02-05,2023-02-05,,RM 128534489,0.0
P2714,Project_2714,Commercial,Gamuda,2024-04-04,2025-01-14,2025-06-15,RM37775064,RM 41392641,152.0
P2715,Project_2715,Industrial,Gamuda,2022-12-06,2024-08-11,2024-08-11,44572714,54900381.00,0.0
P2716,Project_2716,Industrial,WCT,2022-10-22,2024-08-07,2024-08-07,RM53836159,RM 56338364,0.0
P2717,Project_2717,Industrial,,2023-04-07,2024-08-17,2024-08-17,RM16182497,14696180,0.0
P2718,Project_2718,Commercial,UEM,2023-12-06,2024-11-25,2024-11-25,,RM 30630255,0.0
P2719,Project_2719,Industrial,UEM,2023-06-12,2025-04-04,2025-04-04,RM141542141,149324004.00,
P2720,Project_2720,Residential,IJM,2022-03-17,2023-01-11,2023-01-11,116854494,"141,366,731",0.0
P2721,Project_2721,Industrial,IJM,2024-03-29,2025-01-11,2025-06-12,RM7448537,9820096abc,152.0
P2722,Project_2722,,SP Setia,2024-02-11,2025-12-23,2025-12-23,RM62530833,60814991,0.0
P2723,Project_2723,Industrial,Gamuda,2024-01-18,2024-12-24,2024-12-24,RM82805553,91598878,0.0
P2724,Project_2724,Industrial,UEM,2023-01-06,2023-11-30,2024-02-26,,47570817,88.0
P2725,Project_2725,,WCT,2023-10-17,2024-03-12,2024-03-12,64341060,74349556.00,0.0
P2726,Project_2726,Commercial,Sunway,2024-06-04,2026-02-06,2026-06-28,,RM 181833695,142.0
P2727,Project_2727,Residential,UEM,2023-01-12,2024-10-10,2024-10-10,47641046,45624037abc,0.0
P2728,Project_2728,,WCT,2022-06-07,2023-05-14,2023-05-14,,RM 17474666,0.0
P2729,Project_2729,Infrastructure,UEM,2023-11-29,2025-05-04,2025-09-15,RM137931669,173433175.00,134.0
P2730,Project_2730,Commercial,SP Setia,2023-05-07,2024-05-06,2024-05-06,92363334,"98,480,590",
P2731,Project_2731,,Sunway,2023-10-14,2024-08-04,2024-09-03,RM91537475,,30.0
P2732,Project_2732,Infrastructure,,2023-05-31,2025-01-10,2025-01-10,127770029,,
P2733,Project_2733,,,2023-12-02,2024-08-08,2024-12-05,91766536,,119.0
P2734,Project_2734,Infrastructure,,2023-03-11,2024-02-27,2024-02-27,76999978,RM 78883201,0.0
P2735,Project_2735,Residential,UEM,2022-11-15,2023-06-07,2023-11-20,123272585,,166.0
P2736,Project_2736,Infrastructure,,2022-12-26,2024-08-23,2024-08-23,34596962,33458200,0.0
P2737,Project_2737,Infrastructure,Sunway,2023-10-30,2024-07-04,2024-07-04,"43,811,341",43735438abc,0.0
P2738,Project_2738,Residential,IJM,2023-05-07,2024-08-29,2024-08-29,,RM 19588959,
P2739,Project_2739,Residential,SP Setia,2024-04-03,2025-12-02,2025-12-02,7176114,RM 6952127,0.0
P2740,Project_2740,Residential,SP Setia,2024-06-10,2025-04-20,2025-04-20,,114506758.00,0.0
P2741,Project_2741,,,2022-12-01,2023-11-23,2024-02-10,9233902,10805504.00,79.0
P2742,Project_2742,Industrial,WCT,2023-05-12,2024-05-09,2024-05-09,"138,082,946",,0.0
P2743,Project_2743,Industrial,Sunway,2023-10-02,2025-08-09,2025-08-09,,RM 54752186,0.0
P2744,Project_2744,Commercial,UEM,2024-04-02,2025-11-26,2025-11-26,RM50825285,RM 61387675,0.0
P2745,Project_2745,Industrial,Sunway,2024-05-31,2024-09-18,2025-02-02,"96,317,475",126411498,137.0
P2746,Project_2746,Industrial,Gamuda,2023-03-03,2024-02-22,2024-02-22,RM104530635,RM 117541741,
P2747,Project_2747,,IJM,2023-04-02,2025-01-25,2025-01-25,133982604,124438370abc,0.0
P2748,Project_2748,Residential,WCT,2023-04-13,2024-11-17,2024-11-17,RM23393648,RM 26602207,0.0
P2749,Project_2749,,UEM,2023-09-11,2024-05-27,2024-05-27,"31,926,828",31813724abc,0.0
P2750,Project_2750,Infrastructure,Gamuda,2023-06-14,2024-08-21,2024-08-21,,RM 140137570,
P2751,Project_2751,Infrastructure,UEM,2023-05-08,2023-08-25,2023-08-25,"86,333,897",,0.0
P2752,Project_2752,Commercial,Gamuda,2024-02-24,2025-08-09,2026-01-03,"137,239,143",174833757abc,147.0
P2753,Project_2753,Infrastructure,IJM,2024-04-29,2026-03-16,2026-03-16,"19,433,285",,
P2754,Project_2754,Residential,IJM,2022-12-21,2023-10-22,2023-10-22,129503818,,
P2755,Project_2755,Residential,WCT,2022-12-08,2023-11-21,2024-03-28,"66,395,533",RM 86584437,128.0
P2756,Project_2756,Industrial,WCT,2023-12-12,2025-09-11,2025-09-11,RM51425584,52857727abc,0.0
P2757,Project_2757,Industrial,UEM,2022-04-17,2023-03-01,2023-03-01,RM135942277,RM 141071075,0.0
P2758,Project_2758,,SP Setia,2023-09-27,2024-11-11,2024-11-11,43807000,RM 54248764,0.0
P2759,Project_2759,Residential,Sunway,2023-05-13,2025-04-14,2025-07-10,,108317863.00,87.0
P2760,Project_2760,Industrial,Gamuda,2024-03-17,2025-12-10,2025-12-10,RM56919906,,0.0
P2761,Project_2761,Infrastructure,,2022-11-04,2023-02-20,2023-02-20,72544447,80344140.00,0.0
P2762,Project_2762,Residential,UEM,2023-11-17,2025-10-11,2025-10-11,RM83073431,RM 84922214,0.0
P2763,Project_2763,Residential,Gamuda,2023-05-27,2024-06-10,2024-09-23,,14221824abc,105.0
P2764,Project_2764,Residential,,2022-03-21,2023-10-03,2023-10-03,,12231465,
P2765,Project_2765,,SP Setia,2023-04-17,2025-02-21,2025-02-21,"13,977,438",14695412abc,0.0
P2766,Project_2766,Industrial,,2022-11-18,2023-05-27,2023-05-27,,"35,444,443",0.0
P2767,Project_2767,,,2023-11-25,2024-11-04,2024-11-04,RM120007488,,0.0
P2768,Project_2768,Commercial,UEM,2022-02-16,2023-09-29,2023-10-23,39383126,RM 43334276,24.0
P2769,Project_2769,Infrastructure,Sunway,2024-03-31,2025-06-17,2025-06-17,,6725713abc,0.0
P2770,Project_2770,Industrial,,2023-05-20,2024-06-30,2024-06-30,RM121021365,"137,399,214",0.0
P2771,Project_2771,Residential,,2023-03-29,2023-08-30,2023-08-30,10998641,,
P2772,Project_2772,Infrastructure,Sunway,2023-11-21,2024-10-09,2025-01-20,"102,913,825",108681243,103.0
P2773,Project_2773,Industrial,IJM,2023-11-17,2025-04-15,2025-06-24,,"97,454,804",70.0
P2774,Project_2774,Commercial,,2022-04-01,2022-11-06,2022-11-06,RM49626588,"55,547,935",0.0
P2775,Project_2775,Infrastructure,,2022-03-26,2022-10-12,2023-03-20,,RM 64472320,159.0
P2776,Project_2776,Infrastructure,IJM,2022-09-28,2023-10-02,2023-10-02,RM62651921,RM 71439121,0.0
P2777,Project_2777,,Gamuda,2022-04-23,2024-01-06,2024-01-06,"96,968,366",100237779.00,
P2778,Project_2778,,UEM,2023-12-05,2025-02-13,2025-02-13,60318516,67968337abc,0.0
P2779,Project_2779,Infrastructure,,2023-04-01,2024-09-11,2024-09-11,31767576,38573243.00,0.0
P2780,Project_2780,Infrastructure,WCT,2023-11-18,2024-07-02,2024-07-02,"24,998,658","27,068,037",0.0
P2781,Project_2781,Commercial,Gamuda,2022-03-03,2022-09-08,2022-09-08,123894329,120483591.00,0.0
P2782,Project_2782,Industrial,,2023-06-05,2025-01-08,2025-01-08,130819141,119853024abc,0.0
P2783,Project_2783,Industrial,,2023-03-22,2023-10-09,2023-10-09,129831105,RM 150495271,0.0
P2784,Project_2784,,,2023-11-01,2025-06-07,2025-07-03,RM54805991,61327127,26.0
P2785,Project_2785,Commercial,Sunway,2023-07-29,2023-12-16,2023-12-16,32642955,"38,677,750",0.0
P2786,Project_2786,,IJM,2023-02-01,2024-03-01,2024-03-01,112536768,RM 118196231,0.0
P2787,Project_2787,,,2023-02-15,2023-06-22,2023-06-22,10484985,12782276abc,0.0
P2788,Project_2788,Residential,IJM,2023-10-23,2024-02-05,2024-02-05,,45360168,0.0
P2789,Project_2789,Industrial,Gamuda,2023-07-20,2023-12-27,2023-12-27,,"39,678,416",
P2790,Project_2790,Commercial,SP Setia,2023-04-19,2024-04-26,2024-04-26,,"86,943,356",0.0
P2791,Project_2791,Infrastructure,WCT,2022-06-25,2023-11-08,2023-11-08,,56946358,0.0
P2792,Project_2792,,WCT,2023-06-11,2023-09-19,2023-09-19,"67,251,528",83915053abc,
P2793,Project_2793,Industrial,WCT,2022-07-16,2023-01-06,2023-01-17,102197193,RM 124855505,11.0
P2794,Project_2794,Commercial,IJM,2022-12-13,2023-11-27,2023-11-27,63430924,72762022,
P2795,Project_2795,,Gamuda,2022-11-08,2023-03-26,2023-03-26,,RM 77706780,0.0
P2796,Project_2796,Commercial,Gamuda,2022-08-14,2023-10-25,2024-04-06,31834488,39457501.00,164.0
P2797,Project_2797,Industrial,Gamuda,2022-12-20,2024-05-13,2024-09-28,RM20296507,"24,643,331",138.0
P2798,Project_2798,Commercial,UEM,2022-12-04,2023-06-07,2023-06-07,RM67239188,75369674abc,0.0
P2799,Project_2799,Industrial,,2023-04-04,2024-07-31,2024-07-31,,38063320.00,0.0
P2800,Project_2800,Commercial,IJM,2024-05-28,2024-10-27,2024-11-08,,,12.0
P2801,Project_2801,Infrastructure,,2023-10-17,2025-05-12,2025-05-12,,65610548.00,0.0
P2802,Project_2802,Industrial,UEM,2022-09-28,2023-12-10,2023-12-10,RM86119764,104542225,0.0
P2803,Project_2803,Industrial,Gamuda,2024-05-13,2024-12-08,2024-12-08,"97,459,493",RM 116927612,0.0
P2804,Project_2804,Residential,Gamuda,2023-04-11,2025-03-09,2025-03-09,85234258,89048047,0.0
P2805,Project_2805,Industrial,SP Setia,2023-05-11,2025-03-20,2025-07-29,RM87322019,,131.0
P2806,Project_2806,Infrastructure,SP Setia,2023-04-18,2023-12-17,2023-12-17,"127,384,229",131917885abc,
