Project_ID,Project_Name,Category,Contractor,Start_Date,Planned_End_Date,Actual_End_Date,Budget_MYR,Actual_Cost_MYR,Delay_Days
P2518,Project_2518,Industrial,Sunway,12/09/2023,11/07/2024,11/07/2024,6734112,7275557,0
P2519,Project_2519,Commercial,SP Setia,06/05/2023,31/08/2024,31/08/2024,64586919,RM 59702296,
P2520,Project_2520,Commercial,Gamuda,09/05/2022,19/01/2024,19/01/2024,,117507253abc,0
P2521,Project_2521,Industrial,,03/07/2023,30/04/2025,30/04/2025,7140170,8339247,0
P2522,Project_2522,,,26/04/2023,02/11/2024,02/11/2024,,,0
P2523,Project_2523,Commercial,WCT,23/07/2022,22/10/2022,22/10/2022,7313949,6794881,0
P2524,Project_2524,Industrial,,25/05/2022,09/03/2023,09/03/2023,RM136227309,154922283,0
P2525,Project_2525,Industrial,SP Setia,26/04/2023,29/10/2023,14/04/2024,37295343,49487736,168
P2526,Project_2526,,,28/12/2023,11/12/2025,11/12/2025,112041579,RM 118690197,0
P2527,Project_2527,Commercial,WCT,21/06/2023,16/05/2024,16/05/2024,76407661,RM 85213463,0
P2528,Project_2528,Residential,IJM,22/05/2022,12/09/2023,12/09/2023,128183160,158308226,0
P2529,Project_2529,Commercial,,18/02/2024,06/02/2025,06/02/2025,,RM 8794472,
P2530,Project_2530,Residential,IJM,21/02/2022,15/09/2022,19/12/2022,35679327,45523285,95
P2531,Project_2531,Infrastructure,,11/02/2023,14/10/2023,14/10/2023,13249023,RM 12548051,0
P2532,Project_2532,Infrastructure,,11/12/2022,12/11/2024,12/11/2024,59575100,59644078abc,
P2533,Project_2533,Industrial,UEM,02/04/2022,06/03/2024,06/03/2024,RM81151927,86442852,0
P2534,Project_2534,Commercial,IJM,29/12/2023,27/08/2025,20/12/2025,81136663,90893240,115
P2535,Project_2535,Industrial,SP Setia,22/05/2023,09/01/2024,05/07/2024,RM118624063,158248922,178
P2536,Project_2536,Residential,,28/09/2022,24/08/2024,15/10/2024,39503536,37358122,52
P2537,Project_2537,,SP Setia,12/11/2023,31/03/2024,31/03/2024,106197566,107458167abc,0
P2538,Project_2538,Commercial,UEM,14/10/2022,13/08/2023,28/09/2023,35747026,,46
P2539,Project_2539,Residential,Gamuda,24/11/2022,27/04/2024,27/04/2024,107378442,125301998,0
P2540,Project_2540,,IJM,28/02/2022,06/07/2022,06/07/2022,,161793668,0
P2541,Project_2541,Infrastructure,IJM,15/01/2024,17/04/2024,17/04/2024,RM17040640,19175730,
P2542,Project_2542,Industrial,,10/12/2022,16/09/2024,16/09/2024,18575413,RM 18213940,0
P2543,Project_2543,Commercial,Sunway,11/03/2023,07/09/2023,18/11/2023,110738902,140113487,72
P2544,Project_2544,Industrial,WCT,22/11/2023,04/05/2025,04/05/2025,RM98627634,118631878abc,0
P2545,Project_2545,Infrastructure,UEM,27/02/2024,07/09/2025,07/09/2025,64133105,76310254,0
P2546,Project_2546,Commercial,IJM,22/11/2023,27/10/2024,27/10/2024,RM121138704,117623385,
P2547,Project_2547,Infrastructure,Gamuda,26/07/2023,13/06/2025,13/06/2025,,47339657,0
P2548,Project_2548,Industrial,,15/02/2024,29/08/2024,20/12/2024,,159128285abc,113
P2549,Project_2549,Residential,IJM,09/06/2024,13/01/2025,13/01/2025,RM63181770,62086553abc,
P2550,Project_2550,Industrial,,17/01/2024,27/05/2025,27/05/2025,128450845,123333896,0
P2551,Project_2551,Residential,,22/03/2023,16/09/2024,16/09/2024,,9131065,
P2552,Project_2552,Infrastructure,IJM,16/04/2024,12/06/2025,12/06/2025,149358061,RM 134457580,0
P2553,Project_2553,Industrial,WCT,19/05/2022,14/07/2023,14/07/2023,,RM 126734015,
P2554,Project_2554,Residential,WCT,26/01/2022,09/11/2023,09/11/2023,104148651,RM 113133594,
P2555,Project_2555,Commercial,SP Setia,08/05/2022,31/10/2023,07/12/2023,93492819,106783478abc,37
P2556,Project_2556,,,07/06/2024,15/10/2025,15/10/2025,RM148447397,137773670,0
P2557,Project_2557,,Sunway,10/02/2022,07/07/2022,07/07/2022,RM16700266,RM 18557572,0
P2558,Project_2558,Residential,Sunway,20/06/2023,18/12/2024,20/05/2025,98839872,,153
P2559,Project_2559,Residential,,27/08/2023,12/06/2024,12/06/2024,32293271,,0
P2560,Project_2560,Commercial,Sunway,05/05/2024,08/09/2024,08/09/2024,RM50879743,63048331,0
P2561,Project_2561,Commercial,Gamuda,15/06/2022,03/05/2023,30/06/2023,,74704006,58
P2562,Project_2562,Industrial,Sunway,14/01/2022,06/09/2023,06/09/2023,,12220563,0
P2563,Project_2563,Residential,SP Setia,23/09/2022,31/07/2024,31/07/2024,RM69214599,,0
P2564,Project_2564,Industrial,,22/05/2023,22/11/2023,22/11/2023,RM86893089,98377823abc,0
P2565,Project_2565,Infrastructure,UEM,19/09/2022,06/02/2023,06/02/2023,RM137324405,RM 140985536,
P2566,Project_2566,Infrastructure,UEM,18/09/2022,20/11/2023,20/11/2023,,130140210abc,0
P2567,Project_2567,,,14/11/2023,12/11/2024,12/11/2024,RM84637696,,0
P2568,Project_2568,Commercial,Sunway,08/10/2023,17/06/2024,11/10/2024,RM62937583,RM 71848423,116
P2569,Project_2569,Commercial,Sunway,31/01/2022,15/08/2023,15/08/2023,RM145801084,178388950abc,0
P2570,Project_2570,Industrial,SP Setia,02/03/2024,23/07/2025,23/07/2025,63637863,RM 71725583,
P2571,Project_2571,Infrastructure,Gamuda,06/06/2024,06/03/2026,06/03/2026,11383178,RM 13394084,0
P2572,Project_2572,Industrial,UEM,03/09/2023,29/05/2024,29/05/2024,112613904,130236372,0
P2573,Project_2573,Commercial,SP Setia,15/10/2022,08/07/2023,08/07/2023,,,0
P2574,Project_2574,Infrastructure,SP Setia,04/10/2022,21/12/2023,21/12/2023,69877928,63589059,0
P2575,Project_2575,,IJM,23/04/2022,19/07/2023,19/07/2023,6306091,,0
P2576,Project_2576,Commercial,,16/11/2022,16/09/2023,16/09/2023,22375877,RM 23772094,0
P2577,Project_2577,Infrastructure,Sunway,28/09/2023,29/11/2024,29/11/2024,31996653,RM 31473514,0
P2578,Project_2578,Commercial,SP Setia,15/02/2023,16/05/2024,12/07/2024,,,57
P2579,Project_2579,Infrastructure,WCT,24/04/2022,13/09/2022,13/09/2022,RM138119876,,0
P2580,Project_2580,,UEM,17/12/2022,07/06/2023,22/08/2023,15999893,,76
P2581,Project_2581,Industrial,Gamuda,28/11/2022,02/06/2023,02/07/2023,86721528,,30
P2582,Project_2582,Commercial,,23/02/2024,24/07/2025,06/09/2025,55057032,53940336,44
P2583,Project_2583,Commercial,,14/09/2022,11/01/2024,11/01/2024,,RM 33717932,0
P2584,Project_2584,Industrial,Sunway,21/09/2022,02/04/2023,26/05/2023,,14512808abc,54
P2585,Project_2585,Residential,UEM,15/01/2022,09/12/2023,09/12/2023,118788832,110395533,0
P2586,Project_2586,Residential,SP Setia,26/09/2023,28/08/2025,28/08/2025,RM121991311,RM 149971081,0
P2587,Project_2587,Industrial,UEM,09/01/2024,29/12/2025,29/12/2025,,,
P2588,Project_2588,Infrastructure,SP Setia,24/11/2023,03/06/2024,03/06/2024,80268501,95497412abc,0
P2589,Project_2589,Infrastructure,SP Setia,20/05/2024,18/11/2024,18/11/2024,,47212166,0
P2590,Project_2590,Infrastructure,,17/02/2022,13/10/2022,13/10/2022,RM68765885,68035116,0
P2591,Project_2591,Infrastructure,WCT,23/01/2023,12/08/2024,12/08/2024,22159301,22512351abc,
P2592,Project_2592,Residential,Gamuda,18/07/2022,11/01/2023,11/01/2023,85303704,RM 103134425,0
P2593,Project_2593,Residential,,04/12/2023,10/08/2024,10/08/2024,RM134871484,153398952,
P2594,Project_2594,Industrial,UEM,31/05/2022,18/04/2024,27/05/2024,38958979,RM 47170690,39
P2595,Project_2595,,,27/05/2024,06/02/2025,06/02/2025,119718769,,0
P2596,Project_2596,Commercial,,23/08/2022,29/04/2023,29/04/2023,,RM 86365535,0
P2597,Project_2597,Residential,,22/03/2023,27/10/2024,27/10/2024,,109457762,0
P2598,Project_2598,Infrastructure,Gamuda,21/10/2023,13/11/2024,13/11/2024,RM26736603,RM 25901722,
P2599,Project_2599,,Gamuda,11/01/2022,09/10/2022,09/10/2022,,115018627abc,0
P2600,Project_2600,Industrial,Gamuda,07/08/2022,18/09/2023,18/09/2023,,20053625,0
P2601,Project_2601,Infrastructure,IJM,01/09/2022,17/01/2023,17/01/2023,RM60221319,68633962,0
P2602,Project_2602,Industrial,Sunway,04/07/2023,28/02/2024,09/05/2024,140556850,133968285,71
P2603,Project_2603,Commercial,Sunway,15/03/2022,01/08/2022,01/08/2022,RM70413526,72621266,0
P2604,Project_2604,Residential,,03/01/2022,12/07/2022,12/07/2022,50381423,49505595,
P2605,Project_2605,Industrial,UEM,20/06/2023,20/01/2024,11/07/2024,64663437,66918121abc,173
P2606,Project_2606,Industrial,,26/01/2024,19/05/2025,19/05/2025,,RM 144017315,0
P2607,Project_2607,Residential,,08/07/2022,22/11/2022,22/11/2022,99915607,,0
P2608,Project_2608,Residential,Sunway,10/01/2022,21/07/2023,29/08/2023,RM69812180,73551817,39
P2609,Project_2609,,WCT,10/08/2022,20/02/2024,20/02/2024,104673950,98241234abc,
P2610,Project_2610,Infrastructure,SP Setia,28/03/2024,03/05/2025,03/05/2025,,109248624abc,0
P2611,Project_2611,Residential,,03/02/2023,29/08/2023,29/08/2023,,117537641,0
P2612,Project_2612,Industrial,UEM,08/02/2024,29/09/2024,29/09/2024,,94826723,0
P2613,Project_2613,Infrastructure,Gamuda,26/01/2022,12/05/2023,23/08/2023,,64242297abc,103
P2614,Project_2614,Commercial,,19/06/2022,07/02/2023,07/02/2023,,107823400,0
P2615,Project_2615,Residential,WCT,11/03/2023,04/01/2024,04/01/2024,,79491999,0
P2616,Project_2616,Commercial,,28/06/2022,08/01/2023,08/01/2023,,79221803,0
P2617,Project_2617,,,26/09/2022,28/04/2024,28/04/2024,,118903029abc,0
P2618,Project_2618,,UEM,23/01/2022,30/11/2022,30/11/2022,,66922240,
P2619,Project_2619,Commercial,,16/02/2023,04/01/2024,04/01/2024,53620367,,0
P2620,Project_2620,Industrial,Sunway,01/03/2022,26/06/2023,26/06/2023,64875656,RM 59379932,
P2621,Project_2621,Residential,UEM,16/08/2023,18/02/2024,18/02/2024,,RM 136309706,
P2622,Project_2622,Industrial,SP Setia,21/01/2022,19/07/2022,19/07/2022,124816173,146089448,0
P2623,Project_2623,,,25/11/2023,26/05/2025,26/05/2025,RM144758170,172467889,
P2624,Project_2624,Residential,WCT,02/10/2023,05/09/2025,05/09/2025,48279826,45730055,0
P2625,Project_2625,Residential,,14/07/2023,04/12/2024,09/03/2025,100548567,102587021abc,95
P2626,Project_2626,Residential,Sunway,20/03/2022,04/11/2023,04/11/2023,114087413,106460614,0
P2627,Project_2627,Industrial,WCT,03/09/2023,18/03/2025,18/03/2025,125428556,145584454,0
P2628,Project_2628,Industrial,Sunway,16/09/2023,07/02/2025,13/04/2025,141128069,159115275,65
P2629,Project_2629,Commercial,Sunway,16/12/2023,02/05/2024,02/05/2024,RM8481085,8897560,0
P2630,Project_2630,Industrial,SP Setia,28/04/2022,29/08/2023,29/08/2023,118170159,139537173,0
P2631,Project_2631,Commercial,SP Setia,02/10/2022,14/08/2024,14/08/2024,,105319100,0
P2632,Project_2632,,IJM,07/02/2024,05/03/2025,05/03/2025,94364384,96214985,
P2633,Project_2633,Industrial,WCT,06/06/2022,10/01/2024,10/01/2024,46373192,RM 46964673,0
P2634,Project_2634,Industrial,Sunway,13/03/2022,15/02/2024,15/02/2024,,RM 27394629,0
P2635,Project_2635,Infrastructure,WCT,19/04/2022,20/01/2023,19/03/2023,RM15018724,16783970,58
P2636,Project_2636,,UEM,11/04/2022,07/02/2023,07/02/2023,90453482,91347428,0
P2637,Project_2637,,,09/01/2022,03/08/2023,13/01/2024,144939814,175962989abc,163
P2638,Project_2638,,Sunway,14/12/2023,20/01/2025,20/01/2025,149520101,,
P2639,Project_2639,Industrial,IJM,21/12/2023,08/07/2024,12/11/2024,,74623475,127
P2640,Project_2640,Commercial,IJM,10/03/2022,05/01/2023,05/01/2023,,137865108,
P2641,Project_2641,Infrastructure,IJM,06/05/2023,22/03/2024,22/03/2024,53388094,,0
P2642,Project_2642,Industrial,SP Setia,06/12/2023,24/08/2025,24/08/2025,115540297,,0
P2643,Project_2643,Infrastructure,WCT,12/11/2022,24/02/2023,24/02/2023,31810806,RM 32081241,
P2644,Project_2644,Industrial,,09/06/2022,08/10/2022,08/10/2022,RM70672929,82254681,0
P2645,Project_2645,Residential,WCT,26/12/2022,27/06/2023,27/06/2023,RM119298927,148283335,
P2646,Project_2646,Industrial,Gamuda,16/04/2022,27/05/2023,27/05/2023,56648460,63277147,0
P2647,Project_2647,,Sunway,24/11/2022,06/01/2024,06/01/2024,85552629,,0
P2648,Project_2648,Commercial,Sunway,30/01/2023,16/07/2023,16/07/2023,RM12291073,RM 12431278,0
P2649,Project_2649,,Sunway,06/02/2022,01/11/2022,11/01/2023,,,71
P2650,Project_2650,Residential,IJM,04/03/2024,20/11/2024,20/11/2024,RM67740786,70064510abc,0
P2651,Project_2651,Infrastructure,Sunway,03/10/2023,08/07/2025,08/07/2025,9360087,RM 11022132,
P2652,Project_2652,Commercial,WCT,29/10/2022,29/01/2023,15/05/2023,52694181,56152792,106
P2653,Project_2653,Residential,,22/11/2023,02/08/2025,02/08/2025,RM66759524,66096868,
P2654,Project_2654,Infrastructure,UEM,23/03/2023,08/03/2025,08/03/2025,141292826,RM 167139597,0
P2655,Project_2655,Commercial,SP Setia,15/01/2024,10/11/2025,04/01/2026,RM40849764,44045394,55
P2656,Project_2656,,WCT,20/04/2024,10/08/2024,10/08/2024,RM48778927,,0
P2657,Project_2657,Infrastructure,SP Setia,19/06/2024,21/01/2026,21/01/2026,,84856440abc,0
P2658,Project_2658,,UEM,03/08/2022,27/09/2023,27/09/2023,131251664,120184595,0
P2659,Project_2659,Infrastructure,WCT,05/01/2022,13/05/2022,13/05/2022,96327904,105254376,
P2660,Project_2660,Industrial,Gamuda,28/01/2024,12/01/2026,06/07/2026,RM106278366,130976475,175
P2661,Project_2661,Residential,IJM,23/02/2023,10/09/2023,10/09/2023,,RM 112773585,0
P2662,Project_2662,Industrial,SP Setia,27/01/2022,03/12/2022,03/12/2022,,RM 129935606,0
P2663,Project_2663,Industrial,WCT,01/01/2022,13/03/2023,13/03/2023,,127532571,
P2664,Project_2664,,SP Setia,25/09/2022,22/07/2024,22/07/2024,,RM 100710662,0
P2665,Project_2665,Industrial,SP Setia,20/01/2022,29/01/2023,29/01/2023,94959090,,0
P2666,Project_2666,Infrastructure,,15/11/2022,31/03/2023,31/03/2023,52767464,55517795,0
P2667,Project_2667,Industrial,,08/05/2022,09/06/2023,09/06/2023,RM93701385,112607655,0
P2668,Project_2668,,WCT,02/02/2024,25/10/2024,25/10/2024,143019374,132288729,0
P2669,Project_2669,Commercial,Gamuda,10/08/2023,15/07/2024,15/07/2024,RM18897082,18302803abc,
P2670,Project_2670,Residential,UEM,08/01/2024,02/07/2024,02/07/2024,RM42930510,47323887abc,0
P2671,Project_2671,Industrial,SP Setia,02/01/2022,28/01/2023,28/01/2023,,,
P2672,Project_2672,Industrial,UEM,21/06/2023,08/10/2024,08/10/2024,63045111,65896884,0
P2673,Project_2673,Commercial,IJM,17/09/2022,23/10/2023,23/10/2023,74300633,87177605,0
P2674,Project_2674,Residential,,05/07/2023,15/12/2023,15/12/2023,,73605042,0
P2675,Project_2675,Industrial,Sunway,14/08/2022,19/03/2023,19/03/2023,80145936,85062442,0
P2676,Project_2676,Industrial,WCT,02/02/2023,08/01/2024,27/04/2024,,147241115abc,110
P2677,Project_2677,Commercial,SP Setia,13/03/2024,31/10/2025,31/10/2025,RM78179531,RM 88149151,
P2678,Project_2678,Industrial,,18/05/2024,26/02/2025,30/06/2025,,104172672,124
P2679,Project_2679,Industrial,SP Setia,06/03/2023,25/12/2024,25/12/2024,,11161512,0
P2680,Project_2680,Commercial,UEM,24/03/2022,03/05/2023,12/10/2023,,RM 100484370,162
P2681,Project_2681,Infrastructure,,02/03/2022,23/01/2024,23/01/2024,,17436620,0
P2682,Project_2682,Industrial,SP Setia,01/01/2023,31/08/2024,31/08/2024,RM82981771,84657326abc,0
P2683,Project_2683,Residential,WCT,09/09/2022,23/11/2023,23/11/2023,39932493,41946809,0
P2684,Project_2684,Industrial,IJM,23/04/2023,20/08/2023,20/08/2023,RM23827951,RM 23492696,0
P2685,Project_2685,Infrastructure,UEM,22/03/2022,24/02/2024,24/02/2024,112133185,139916026,
P2686,Project_2686,Industrial,IJM,06/02/2024,07/08/2025,26/10/2025,,142222208,80
P2687,Project_2687,Industrial,,07/06/2023,27/10/2024,16/03/2025,,5815654abc,140
P2688,Project_2688,Residential,IJM,15/07/2023,11/03/2024,11/03/2024,RM105089903,RM 108148128,0
P2689,Project_2689,Industrial,WCT,10/10/2022,25/06/2023,25/06/2023,,6571527,0
P2690,Project_2690,Commercial,IJM,25/05/2024,09/09/2024,09/09/2024,134165423,150010306,0
P2691,Project_2691,Infrastructure,,17/09/2022,10/02/2023,10/02/2023,63057611,68491723,0
P2692,Project_2692,Commercial,WCT,11/11/2022,15/05/2024,15/05/2024,RM29236683,33816063abc,0
P2693,Project_2693,Residential,Sunway,12/04/2023,12/05/2024,12/05/2024,5714778,RM 6354819,0
P2694,Project_2694,Industrial,WCT,10/01/2024,26/11/2024,14/04/2025,,97957835abc,139
P2695,Project_2695,,UEM,06/06/2024,25/01/2026,25/01/2026,30638817,RM 37970106,0
P2696,Project_2696,,IJM,09/01/2022,31/08/2022,31/08/2022,RM105364809,128044130,
P2697,Project_2697,,SP Setia,24/12/2022,25/10/2023,25/10/2023,,143241955,
P2698,Project_2698,,,18/12/2022,16/05/2023,16/05/2023,86493933,98351890,
P2699,Project_2699,,UEM,05/12/2022,08/03/2024,08/03/2024,106143740,123685525,0
P2700,Project_2700,Residential,UEM,24/05/2024,29/11/2024,29/11/2024,88496575,109214319,0
P2701,Project_2701,Commercial,IJM,30/06/2023,03/12/2023,17/02/2024,RM55755399,66964523,76
P2702,Project_2702,Commercial,IJM,07/12/2023,18/11/2025,18/11/2025,129368906,127396928,
P2703,Project_2703,Residential,UEM,12/06/2023,27/07/2024,14/09/2024,,RM 73234285,49
P2704,Project_2704,Commercial,Gamuda,13/09/2022,07/03/2023,07/03/2023,RM102292609,93995741,0
P2705,Project_2705,Residential,,14/07/2022,11/12/2022,11/12/2022,7754883,,0
P2706,Project_2706,Commercial,WCT,05/01/2023,23/12/2024,23/12/2024,,,0
P2707,Project_2707,Infrastructure,Sunway,30/11/2022,04/01/2024,04/01/2024,RM54328253,50764220,
P2708,Project_2708,Industrial,IJM,26/02/2022,27/07/2023,27/07/2023,,,0
P2709,Project_2709,Industrial,Sunway,18/01/2022,17/06/2022,17/06/2022,47959684,,0
P2710,Project_2710,Commercial,,04/03/2023,29/10/2024,29/10/2024,,,0
P2711,Project_2711,Residential,Gamuda,05/05/2024,08/03/2026,08/03/2026,13181104,14776011,0
P2712,Project_2712,Residential,UEM,20/12/2022,22/10/2024,22/10/2024,,115911257abc,0
P2713,Project_2713,Commercial,WCT,11/06/2022,05/02/2023,05/02/2023,,RM 128534489,0
P2714,Project_2714,Commercial,Gamuda,04/04/2024,14/01/2025,15/06/2025,RM37775064,RM 41392641,152
P2715,Project_2715,Industrial,Gamuda,06/12/2022,11/08/2024,11/08/2024,44572714,54900381,0
P2716,Project_2716,Industrial,WCT,22/10/2022,07/08/2024,07/08/2024,RM53836159,RM 56338364,0
P2717,Project_2717,Industrial,,07/04/2023,17/08/2024,17/08/2024,RM16182497,14696180,0
P2718,Project_2718,Commercial,UEM,06/12/2023,25/11/2024,25/11/2024,,RM 30630255,0
P2719,Project_2719,Industrial,UEM,12/06/2023,04/04/2025,04/04/2025,RM141542141,149324004,
P2720,Project_2720,Residential,IJM,17/03/2022,11/01/2023,11/01/2023,116854494,141366731,0
P2721,Project_2721,Industrial,IJM,29/03/2024,11/01/2025,12/06/2025,RM7448537,9820096abc,152
P2722,Project_2722,,SP Setia,11/02/2024,23/12/2025,23/12/2025,RM62530833,60814991,0
P2723,Project_2723,Industrial,Gamuda,18/01/2024,24/12/2024,24/12/2024,RM82805553,91598878,0
P2724,Project_2724,Industrial,UEM,06/01/2023,30/11/2023,26/02/2024,,47570817,88
P2725,Project_2725,,WCT,17/10/2023,12/03/2024,12/03/2024,64341060,74349556,0
P2726,Project_2726,Commercial,Sunway,04/06/2024,06/02/2026,28/06/2026,,RM 181833695,142
P2727,Project_2727,Residential,UEM,12/01/2023,10/10/2024,10/10/2024,47641046,45624037abc,0
P2728,Project_2728,,WCT,07/06/2022,14/05/2023,14/05/2023,,RM 17474666,0
P2729,Project_2729,Infrastructure,UEM,29/11/2023,04/05/2025,15/09/2025,RM137931669,173433175,134
P2730,Project_2730,Commercial,SP Setia,07/05/2023,06/05/2024,06/05/2024,92363334,98480590,
P2731,Project_2731,,Sunway,14/10/2023,04/08/2024,03/09/2024,RM91537475,,30
P2732,Project_2732,Infrastructure,,31/05/2023,10/01/2025,10/01/2025,127770029,,
P2733,Project_2733,,,02/12/2023,08/08/2024,05/12/2024,91766536,,119
P2734,Project_2734,Infrastructure,,11/03/2023,27/02/2024,27/02/2024,76999978,RM 78883201,0
P2735,Project_2735,Residential,UEM,15/11/2022,07/06/2023,20/11/2023,123272585,,166
P2736,Project_2736,Infrastructure,,26/12/2022,23/08/2024,23/08/2024,34596962,33458200,0
P2737,Project_2737,Infrastructure,Sunway,30/10/2023,04/07/2024,04/07/2024,43811341,43735438abc,0
P2738,Project_2738,Residential,IJM,07/05/2023,29/08/2024,29/08/2024,,RM 19588959,
P2739,Project_2739,Residential,SP Setia,03/04/2024,02/12/2025,02/12/2025,7176114,RM 6952127,0
P2740,Project_2740,Residential,SP Setia,10/06/2024,20/04/2025,20/04/2025,,114506758,0
P2741,Project_2741,,,01/12/2022,23/11/2023,10/02/2024,9233902,10805504,79
P2742,Project_2742,Industrial,WCT,12/05/2023,09/05/2024,09/05/2024,138082946,,0
P2743,Project_2743,Industrial,Sunway,02/10/2023,09/08/2025,09/08/2025,,RM 54752186,0
P2744,Project_2744,Commercial,UEM,02/04/2024,26/11/2025,26/11/2025,RM50825285,RM 61387675,0
P2745,Project_2745,Industrial,Sunway,31/05/2024,18/09/2024,02/02/2025,96317475,126411498,137
P2746,Project_2746,Industrial,Gamuda,03/03/2023,22/02/2024,22/02/2024,RM104530635,RM 117541741,
P2747,Project_2747,,IJM,02/04/2023,25/01/2025,25/01/2025,133982604,124438370abc,0
P2748,Project_2748,Residential,WCT,13/04/2023,17/11/2024,17/11/2024,RM23393648,RM 26602207,0
P2749,Project_2749,,UEM,11/09/2023,27/05/2024,27/05/2024,31926828,31813724abc,0
P2750,Project_2750,Infrastructure,Gamuda,14/06/2023,21/08/2024,21/08/2024,,RM 140137570,
P2751,Project_2751,Infrastructure,UEM,08/05/2023,25/08/2023,25/08/2023,86333897,,0
P2752,Project_2752,Commercial,Gamuda,24/02/2024,09/08/2025,03/01/2026,137239143,174833757abc,147
P2753,Project_2753,Infrastructure,IJM,29/04/2024,16/03/2026,16/03/2026,19433285,,
P2754,Project_2754,Residential,IJM,21/12/2022,22/10/2023,22/10/2023,129503818,,
